Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR22212957	Infant gut metagenome	Illumina MiSeq	9417	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212957/SRR22212957.sra	SRR22212957.sra	SRR22212957_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/057/SRR22212957/SRR22212957_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/057/SRR22212957/SRR22212957_1.fastq.gz	SRR22212957_1.fastq.gz	SRR22212957_Infant_gut_metagenome_1.fastq.gz
SRR22212957	Infant gut metagenome	Illumina MiSeq	9417	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212957/SRR22212957.sra	SRR22212957.sra	SRR22212957_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/057/SRR22212957/SRR22212957_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/057/SRR22212957/SRR22212957_2.fastq.gz	SRR22212957_2.fastq.gz	SRR22212957_Infant_gut_metagenome_2.fastq.gz
SRR22212954	Infant gut metagenome	Illumina MiSeq	9035	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212954/SRR22212954.sra	SRR22212954.sra	SRR22212954_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/054/SRR22212954/SRR22212954_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/054/SRR22212954/SRR22212954_1.fastq.gz	SRR22212954_1.fastq.gz	SRR22212954_Infant_gut_metagenome_1.fastq.gz
SRR22212954	Infant gut metagenome	Illumina MiSeq	9035	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212954/SRR22212954.sra	SRR22212954.sra	SRR22212954_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/054/SRR22212954/SRR22212954_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/054/SRR22212954/SRR22212954_2.fastq.gz	SRR22212954_2.fastq.gz	SRR22212954_Infant_gut_metagenome_2.fastq.gz
SRR22212953	Infant gut metagenome	Illumina MiSeq	7554	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212953/SRR22212953.sra	SRR22212953.sra	SRR22212953_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/053/SRR22212953/SRR22212953_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/053/SRR22212953/SRR22212953_1.fastq.gz	SRR22212953_1.fastq.gz	SRR22212953_Infant_gut_metagenome_1.fastq.gz
SRR22212953	Infant gut metagenome	Illumina MiSeq	7554	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212953/SRR22212953.sra	SRR22212953.sra	SRR22212953_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/053/SRR22212953/SRR22212953_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/053/SRR22212953/SRR22212953_2.fastq.gz	SRR22212953_2.fastq.gz	SRR22212953_Infant_gut_metagenome_2.fastq.gz
SRR22212951	Infant gut metagenome	Illumina MiSeq	110593	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212951/SRR22212951.sra	SRR22212951.sra	SRR22212951_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/051/SRR22212951/SRR22212951_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/051/SRR22212951/SRR22212951_1.fastq.gz	SRR22212951_1.fastq.gz	SRR22212951_Infant_gut_metagenome_1.fastq.gz
SRR22212951	Infant gut metagenome	Illumina MiSeq	110593	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212951/SRR22212951.sra	SRR22212951.sra	SRR22212951_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/051/SRR22212951/SRR22212951_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/051/SRR22212951/SRR22212951_2.fastq.gz	SRR22212951_2.fastq.gz	SRR22212951_Infant_gut_metagenome_2.fastq.gz
SRR22212950	Infant gut metagenome	Illumina MiSeq	10469	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212950/SRR22212950.sra	SRR22212950.sra	SRR22212950_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/050/SRR22212950/SRR22212950_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/050/SRR22212950/SRR22212950_1.fastq.gz	SRR22212950_1.fastq.gz	SRR22212950_Infant_gut_metagenome_1.fastq.gz
SRR22212950	Infant gut metagenome	Illumina MiSeq	10469	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212950/SRR22212950.sra	SRR22212950.sra	SRR22212950_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/050/SRR22212950/SRR22212950_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/050/SRR22212950/SRR22212950_2.fastq.gz	SRR22212950_2.fastq.gz	SRR22212950_Infant_gut_metagenome_2.fastq.gz
SRR22212947	Infant gut metagenome	Illumina MiSeq	6264	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212947/SRR22212947.sra	SRR22212947.sra	SRR22212947_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/047/SRR22212947/SRR22212947_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/047/SRR22212947/SRR22212947_1.fastq.gz	SRR22212947_1.fastq.gz	SRR22212947_Infant_gut_metagenome_1.fastq.gz
SRR22212947	Infant gut metagenome	Illumina MiSeq	6264	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212947/SRR22212947.sra	SRR22212947.sra	SRR22212947_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/047/SRR22212947/SRR22212947_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/047/SRR22212947/SRR22212947_2.fastq.gz	SRR22212947_2.fastq.gz	SRR22212947_Infant_gut_metagenome_2.fastq.gz
SRR22212946	Infant gut metagenome	Illumina MiSeq	124824	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212946/SRR22212946.sra	SRR22212946.sra	SRR22212946_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/046/SRR22212946/SRR22212946_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/046/SRR22212946/SRR22212946_1.fastq.gz	SRR22212946_1.fastq.gz	SRR22212946_Infant_gut_metagenome_1.fastq.gz
SRR22212946	Infant gut metagenome	Illumina MiSeq	124824	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212946/SRR22212946.sra	SRR22212946.sra	SRR22212946_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/046/SRR22212946/SRR22212946_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/046/SRR22212946/SRR22212946_2.fastq.gz	SRR22212946_2.fastq.gz	SRR22212946_Infant_gut_metagenome_2.fastq.gz
SRR22212945	Infant gut metagenome	Illumina MiSeq	4053	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212945/SRR22212945.sra	SRR22212945.sra	SRR22212945_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/045/SRR22212945/SRR22212945_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/045/SRR22212945/SRR22212945_1.fastq.gz	SRR22212945_1.fastq.gz	SRR22212945_Infant_gut_metagenome_1.fastq.gz
SRR22212945	Infant gut metagenome	Illumina MiSeq	4053	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212945/SRR22212945.sra	SRR22212945.sra	SRR22212945_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/045/SRR22212945/SRR22212945_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/045/SRR22212945/SRR22212945_2.fastq.gz	SRR22212945_2.fastq.gz	SRR22212945_Infant_gut_metagenome_2.fastq.gz
SRR22212944	Infant gut metagenome	Illumina MiSeq	7633	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212944/SRR22212944.sra	SRR22212944.sra	SRR22212944_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/044/SRR22212944/SRR22212944_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/044/SRR22212944/SRR22212944_1.fastq.gz	SRR22212944_1.fastq.gz	SRR22212944_Infant_gut_metagenome_1.fastq.gz
SRR22212944	Infant gut metagenome	Illumina MiSeq	7633	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212944/SRR22212944.sra	SRR22212944.sra	SRR22212944_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/044/SRR22212944/SRR22212944_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/044/SRR22212944/SRR22212944_2.fastq.gz	SRR22212944_2.fastq.gz	SRR22212944_Infant_gut_metagenome_2.fastq.gz
SRR22212941	Infant gut metagenome	Illumina MiSeq	106766	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212941/SRR22212941.sra	SRR22212941.sra	SRR22212941_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/041/SRR22212941/SRR22212941_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/041/SRR22212941/SRR22212941_1.fastq.gz	SRR22212941_1.fastq.gz	SRR22212941_Infant_gut_metagenome_1.fastq.gz
SRR22212941	Infant gut metagenome	Illumina MiSeq	106766	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212941/SRR22212941.sra	SRR22212941.sra	SRR22212941_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/041/SRR22212941/SRR22212941_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/041/SRR22212941/SRR22212941_2.fastq.gz	SRR22212941_2.fastq.gz	SRR22212941_Infant_gut_metagenome_2.fastq.gz
SRR22212940	Infant gut metagenome	Illumina MiSeq	9097	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212940/SRR22212940.sra	SRR22212940.sra	SRR22212940_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/040/SRR22212940/SRR22212940_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/040/SRR22212940/SRR22212940_1.fastq.gz	SRR22212940_1.fastq.gz	SRR22212940_Infant_gut_metagenome_1.fastq.gz
SRR22212940	Infant gut metagenome	Illumina MiSeq	9097	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212940/SRR22212940.sra	SRR22212940.sra	SRR22212940_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/040/SRR22212940/SRR22212940_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/040/SRR22212940/SRR22212940_2.fastq.gz	SRR22212940_2.fastq.gz	SRR22212940_Infant_gut_metagenome_2.fastq.gz
SRR22212939	Infant gut metagenome	Illumina MiSeq	9039	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212939/SRR22212939.sra	SRR22212939.sra	SRR22212939_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/039/SRR22212939/SRR22212939_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/039/SRR22212939/SRR22212939_1.fastq.gz	SRR22212939_1.fastq.gz	SRR22212939_Infant_gut_metagenome_1.fastq.gz
SRR22212939	Infant gut metagenome	Illumina MiSeq	9039	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212939/SRR22212939.sra	SRR22212939.sra	SRR22212939_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/039/SRR22212939/SRR22212939_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/039/SRR22212939/SRR22212939_2.fastq.gz	SRR22212939_2.fastq.gz	SRR22212939_Infant_gut_metagenome_2.fastq.gz
SRR22212938	Infant gut metagenome	Illumina MiSeq	9759	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212938/SRR22212938.sra	SRR22212938.sra	SRR22212938_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/038/SRR22212938/SRR22212938_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/038/SRR22212938/SRR22212938_1.fastq.gz	SRR22212938_1.fastq.gz	SRR22212938_Infant_gut_metagenome_1.fastq.gz
SRR22212938	Infant gut metagenome	Illumina MiSeq	9759	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212938/SRR22212938.sra	SRR22212938.sra	SRR22212938_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/038/SRR22212938/SRR22212938_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/038/SRR22212938/SRR22212938_2.fastq.gz	SRR22212938_2.fastq.gz	SRR22212938_Infant_gut_metagenome_2.fastq.gz
SRR22212936	Infant gut metagenome	Illumina MiSeq	5926	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212936/SRR22212936.sra	SRR22212936.sra	SRR22212936_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/036/SRR22212936/SRR22212936_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/036/SRR22212936/SRR22212936_1.fastq.gz	SRR22212936_1.fastq.gz	SRR22212936_Infant_gut_metagenome_1.fastq.gz
SRR22212936	Infant gut metagenome	Illumina MiSeq	5926	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212936/SRR22212936.sra	SRR22212936.sra	SRR22212936_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/036/SRR22212936/SRR22212936_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/036/SRR22212936/SRR22212936_2.fastq.gz	SRR22212936_2.fastq.gz	SRR22212936_Infant_gut_metagenome_2.fastq.gz
SRR22212935	Infant gut metagenome	Illumina MiSeq	7877	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212935/SRR22212935.sra	SRR22212935.sra	SRR22212935_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/035/SRR22212935/SRR22212935_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/035/SRR22212935/SRR22212935_1.fastq.gz	SRR22212935_1.fastq.gz	SRR22212935_Infant_gut_metagenome_1.fastq.gz
SRR22212935	Infant gut metagenome	Illumina MiSeq	7877	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212935/SRR22212935.sra	SRR22212935.sra	SRR22212935_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/035/SRR22212935/SRR22212935_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/035/SRR22212935/SRR22212935_2.fastq.gz	SRR22212935_2.fastq.gz	SRR22212935_Infant_gut_metagenome_2.fastq.gz
SRR22212934	Infant gut metagenome	Illumina MiSeq	8108	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212934/SRR22212934.sra	SRR22212934.sra	SRR22212934_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/034/SRR22212934/SRR22212934_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/034/SRR22212934/SRR22212934_1.fastq.gz	SRR22212934_1.fastq.gz	SRR22212934_Infant_gut_metagenome_1.fastq.gz
SRR22212934	Infant gut metagenome	Illumina MiSeq	8108	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212934/SRR22212934.sra	SRR22212934.sra	SRR22212934_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/034/SRR22212934/SRR22212934_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/034/SRR22212934/SRR22212934_2.fastq.gz	SRR22212934_2.fastq.gz	SRR22212934_Infant_gut_metagenome_2.fastq.gz
SRR22212932	Infant gut metagenome	Illumina MiSeq	6226	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212932/SRR22212932.sra	SRR22212932.sra	SRR22212932_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/032/SRR22212932/SRR22212932_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/032/SRR22212932/SRR22212932_1.fastq.gz	SRR22212932_1.fastq.gz	SRR22212932_Infant_gut_metagenome_1.fastq.gz
SRR22212932	Infant gut metagenome	Illumina MiSeq	6226	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212932/SRR22212932.sra	SRR22212932.sra	SRR22212932_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/032/SRR22212932/SRR22212932_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/032/SRR22212932/SRR22212932_2.fastq.gz	SRR22212932_2.fastq.gz	SRR22212932_Infant_gut_metagenome_2.fastq.gz
SRR22212929	Infant gut metagenome	Illumina MiSeq	7821	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212929/SRR22212929.sra	SRR22212929.sra	SRR22212929_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/029/SRR22212929/SRR22212929_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/029/SRR22212929/SRR22212929_1.fastq.gz	SRR22212929_1.fastq.gz	SRR22212929_Infant_gut_metagenome_1.fastq.gz
SRR22212929	Infant gut metagenome	Illumina MiSeq	7821	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212929/SRR22212929.sra	SRR22212929.sra	SRR22212929_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/029/SRR22212929/SRR22212929_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/029/SRR22212929/SRR22212929_2.fastq.gz	SRR22212929_2.fastq.gz	SRR22212929_Infant_gut_metagenome_2.fastq.gz
SRR22212927	Infant gut metagenome	Illumina MiSeq	7112	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212927/SRR22212927.sra	SRR22212927.sra	SRR22212927_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/027/SRR22212927/SRR22212927_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/027/SRR22212927/SRR22212927_1.fastq.gz	SRR22212927_1.fastq.gz	SRR22212927_Infant_gut_metagenome_1.fastq.gz
SRR22212927	Infant gut metagenome	Illumina MiSeq	7112	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212927/SRR22212927.sra	SRR22212927.sra	SRR22212927_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/027/SRR22212927/SRR22212927_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/027/SRR22212927/SRR22212927_2.fastq.gz	SRR22212927_2.fastq.gz	SRR22212927_Infant_gut_metagenome_2.fastq.gz
SRR22212921	Infant gut metagenome	Illumina MiSeq	5027	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212921/SRR22212921.sra	SRR22212921.sra	SRR22212921_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/021/SRR22212921/SRR22212921_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/021/SRR22212921/SRR22212921_1.fastq.gz	SRR22212921_1.fastq.gz	SRR22212921_Infant_gut_metagenome_1.fastq.gz
SRR22212921	Infant gut metagenome	Illumina MiSeq	5027	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212921/SRR22212921.sra	SRR22212921.sra	SRR22212921_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/021/SRR22212921/SRR22212921_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/021/SRR22212921/SRR22212921_2.fastq.gz	SRR22212921_2.fastq.gz	SRR22212921_Infant_gut_metagenome_2.fastq.gz
SRR22212922	Infant gut metagenome	Illumina MiSeq	6234	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212922/SRR22212922.sra	SRR22212922.sra	SRR22212922_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/022/SRR22212922/SRR22212922_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/022/SRR22212922/SRR22212922_1.fastq.gz	SRR22212922_1.fastq.gz	SRR22212922_Infant_gut_metagenome_1.fastq.gz
SRR22212922	Infant gut metagenome	Illumina MiSeq	6234	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212922/SRR22212922.sra	SRR22212922.sra	SRR22212922_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/022/SRR22212922/SRR22212922_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/022/SRR22212922/SRR22212922_2.fastq.gz	SRR22212922_2.fastq.gz	SRR22212922_Infant_gut_metagenome_2.fastq.gz
SRR22212920	Infant gut metagenome	Illumina MiSeq	6858	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212920/SRR22212920.sra	SRR22212920.sra	SRR22212920_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/020/SRR22212920/SRR22212920_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/020/SRR22212920/SRR22212920_1.fastq.gz	SRR22212920_1.fastq.gz	SRR22212920_Infant_gut_metagenome_1.fastq.gz
SRR22212920	Infant gut metagenome	Illumina MiSeq	6858	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212920/SRR22212920.sra	SRR22212920.sra	SRR22212920_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/020/SRR22212920/SRR22212920_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/020/SRR22212920/SRR22212920_2.fastq.gz	SRR22212920_2.fastq.gz	SRR22212920_Infant_gut_metagenome_2.fastq.gz
SRR22212916	Infant gut metagenome	Illumina MiSeq	6102	1.68359E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR222/SRR22212916/SRR22212916.sra	SRR22212916.sra	SRR22212916_Infant_gut_metagenome.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR222/016/SRR22212916/SRR22212916_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR222/016/SRR22212916/SRR22212916_1.fastq.gz	SRR22212916_1.fastq.gz	SRR22212916_Infant_gut_metagenome_1.fastq.gz
